Date,XGB_pred_price,LSTM_pred_price,Actual_return
2025-03-11 00:00:00+00:00,1.0014541,8.083814,0.0103269598158153
2025-03-12 00:00:00+00:00,0.98491514,8.127543,-0.0322337677609114
2025-03-13 00:00:00+00:00,1.0012084,8.188425,0.0351765814759244
2025-03-14 00:00:00+00:00,1.0017421,8.259121,0.0044442221512711
2025-03-15 00:00:00+00:00,1.0017362,8.3476715,-0.0211293785421946
2025-03-16 00:00:00+00:00,1.0062947,8.436457,0.0179536985740853
2025-03-17 00:00:00+00:00,1.0036013,8.509724,-0.0162741576821944
2025-03-18 00:00:00+00:00,0.9937993,8.57744,0.048787879453061
2025-03-19 00:00:00+00:00,0.99200654,8.654267,-0.0314259156183106
2025-03-20 00:00:00+00:00,0.99366355,8.715705,-0.00147378663629
2025-03-21 00:00:00+00:00,0.9942286,8.747669,-0.0025108802510379
2025-03-22 00:00:00+00:00,0.99256146,8.787451,0.0261587898176756
2025-03-23 00:00:00+00:00,0.9946243,8.816092,0.016647018673748
2025-03-24 00:00:00+00:00,0.99589026,8.85943,-0.0003110343685901
2025-03-25 00:00:00+00:00,0.99663126,8.898005,-0.0065471570368691
2025-03-26 00:00:00+00:00,0.9969579,8.942256,0.0031735085032361
2025-03-27 00:00:00+00:00,0.9956065,8.984959,-0.032929565500329
2025-03-28 00:00:00+00:00,0.9971616,9.02411,-0.0210316800081276
2025-03-29 00:00:00+00:00,0.99683255,9.061347,-0.0031899515997126
2025-03-30 00:00:00+00:00,0.9924403,9.091359,0.002600512811616
2025-03-31 00:00:00+00:00,0.99414086,9.112048,0.0312485205315683
2025-04-01 00:00:00+00:00,0.9967594,9.146625,-0.0320144583229852
2025-04-02 00:00:00+00:00,0.9913762,9.176121,0.007453656492041
2025-04-03 00:00:00+00:00,0.9903838,9.212012,0.008876865806506
2025-04-04 00:00:00+00:00,0.99160177,9.26128,-0.0040515220690735
2025-04-05 00:00:00+00:00,0.9905256,9.3127165,-0.065449225225095
2025-04-06 00:00:00+00:00,1.0028831,9.365262,0.012967507560798
2025-04-07 00:00:00+00:00,1.0035801,9.416969,-0.0381170762617496
2025-04-08 00:00:00+00:00,0.99998647,9.49109,0.079389009442381
2025-04-09 00:00:00+00:00,0.98417413,9.579152,-0.0363518545774045
2025-04-10 00:00:00+00:00,1.0030429,9.676738,0.0463638537952745
2025-04-11 00:00:00+00:00,0.99922913,9.770056,0.0223170294885674
